"GENC","Country/Area Name","Year","GROUP","Population","% of Population","Male Population","% of Males","Female Population","% of Females","Sex ratio of the population"
"VN","Vietnam","2031","87","88066","0.0788703879012363","26232","0.04669085589525542","61834","0.11145913023123506","0.42423262282886437"
"VN","Vietnam","2031","88","85394","0.07647739087091694","24195","0.04306515928582285","61199","0.11031450837761352","0.3953495972156408"
"VN","Vietnam","2031","89","70393","0.06304275447427754","18163","0.03232868312082663","52230","0.09414740065299684","0.34775033505648095"
"VN","Vietnam","2031","90","73332","0.06567487209108464","19650","0.03497542384651453","53682","0.09676470920647476","0.3660444841846429"
"VN","Vietnam","2031","91","58573","0.05245696671290979","14889","0.026501225732862836","43684","0.07874277331276114","0.34083417269480815"
"VN","Vietnam","2031","92","42410","0.037981663194552165","10245","0.018235278234480474","32165","0.0579791526326564","0.31851391263796053"
"VN","Vietnam","2031","93","39118","0.03503340487725752","8606","0.015317989700921325","30512","0.05499953070504002","0.2820529627687467"
"VN","Vietnam","2031","94","29514","0.02643222842546599","6233","0.011094240042510181","23281","0.041965262006556","0.2677290494394571"
"VN","Vietnam","2031","95","23024","0.02061989656664393","4442","0.007906403701079772","18582","0.03349506028975661","0.23904854159939726"
"VN","Vietnam","2031","96","17461","0.01563776989012203","3062","0.005450114392774936","14399","0.025954976488655978","0.21265365650392387"
"VN","Vietnam","2031","97","13351","0.011956924907108368","2286","0.004068896636800622","11065","0.019945261118617847","0.20659737912336196"
"VN","Vietnam","2031","98","10103","0.009048072229534555","1613","0.0028710106190548567","8490","0.01530368431062499","0.18998822143698468"
"VN","Vietnam","2031","99","6616","0.005925175281658974","958","0.0017051631575043724","5658","0.010198851098882944","0.16931778013432308"
"VN","Vietnam","2031","100+","14564","0.013043266747593908","1879","0.0033444692828295567","12685","0.022865398760927916","0.1481277098935751"
"VN","Vietnam","2032","TOTAL","112390821","100","56557525","100","55833296","100","1.0129712743449715"
"VN","Vietnam","2032","0","1429933","1.272286283948402","742974","1.3136607374527087","686959","1.2303751510568175","1.081540528619612"
"VN","Vietnam","2032","1","1439982","1.2812274055725599","749117","1.324522245271518","690865","1.2373709766301457","1.0843174860500966"
"VN","Vietnam","2032","2","1452418","1.2922923661176922","756520","1.337611573349435","695898","1.2463853110158498","1.08711334132301"
"VN","Vietnam","2032","3","1466463","1.3047889382354454","764750","1.3521631294863061","701713","1.2568002433529986","1.0898330229025257"
"VN","Vietnam","2032","4","1482212","1.3188016484015184","773864","1.3682776960271865","708348","1.268683833388593","1.0924912613574118"
"VN","Vietnam","2032","5","1498998","1.3337370317812698","783527","1.3853629556809637","715471","1.2814414538593601","1.0951205569478009"
"VN","Vietnam","2032","6","1516942","1.3497027484121678","793792","1.4035126183474258","723150","1.2951948958915125","1.0976865104058633"
"VN","Vietnam","2032","7","1536819","1.3673883563854383","805081","1.4234728270022425","731738","1.310576398713771","1.1002312303037427"
"VN","Vietnam","2032","8","1558537","1.3867119984825096","817365","1.4451923064172274","741172","1.327473126429792","1.1028006994327901"
"VN","Vietnam","2032","9","1581912","1.407509960266239","830543","1.4684924773493888","751369","1.345736422223757","1.1053729924976943"
"VN","Vietnam","2032","10","1603192","1.426443890822721","842651","1.4899007691726256","760541","1.3621638958946647","1.1079626213445428"
"VN","Vietnam","2032","11","1622962","1.4440342952917837","853984","1.5099387747253792","768978","1.3772749507748925","1.110544124799409"
"VN","Vietnam","2032","12","1644924","1.463575036968544","866449","1.5319782822886965","778475","1.3942845143872573","1.113008124859501"
"VN","Vietnam","2032","13","1648564","1.466813735616363","874834","1.5468038956796641","773730","1.385786001241983","1.1306709058715572"
"VN","Vietnam","2032","14","1642811","1.4616949901985323","872910","1.5434020495062328","769901","1.3789280862086308","1.1337951243081903"
"VN","Vietnam","2032","15","1661533","1.478352934177783","878010","1.5524194172216694","783523","1.4033257144625673","1.1205925033470618"
"VN","Vietnam","2032","16","1680750","1.4954513055830423","889386","1.5725334515610434","791364","1.4173693059424612","1.1238646185573264"
"VN","Vietnam","2032","17","1677885","1.4929021650264482","887728","1.569601922997868","790157","1.4152075134521882","1.1234830546334462"
"VN","Vietnam","2032","18","1671928","1.4876019101239595","886290","1.5670593789243785","785638","1.407113776696973","1.128114984254835"
"VN","Vietnam","2032","19","1651736","1.4696360301523201","875664","1.5482714280725685","776072","1.3899806309124219","1.1283282994361348"
"VN","Vietnam","2032","20","1607418","1.4302039843627443","848570","1.5003662200564822","758848","1.3591316550611663","1.118234481740744"
"VN","Vietnam","2032","21","1576968","1.40311102452041","830344","1.4681406231973553","746624","1.3372379090784825","1.1121314075090005"
"VN","Vietnam","2032","22","1566157","1.3934919115859115","821917","1.453240749131084","744240","1.3329680554771475","1.1043709018596153"
"VN","Vietnam","2032","23","1570293","1.397171927412115","825278","1.4591833712666882","745015","1.3343561161067763","1.1077334013409126"
"VN","Vietnam","2032","24","1559779","1.3878170709332216","821512","1.4525246640477991","738267","1.3222701378761519","1.1127573086701694"
"VN","Vietnam","2032","25","1534891","1.365672913804945","802284","1.4185274196492863","732607","1.312132817664929","1.0951082913485675"
"VN","Vietnam","2032","26","1523177","1.3552503544751222","785318","1.388529643049267","737859","1.3215393911188764","1.0643198768328366"
"VN","Vietnam","2032","27","1540595","1.370748061356363","788607","1.3943449611700653","751988","1.3468450796814861","1.0486962557913158"
"VN","Vietnam","2032","28","1508600","1.3422804340934569","772046","1.3650632696533307","736554","1.3192020761231793","1.0481865552288088"
"VN","Vietnam","2032","29","1484422","1.3207680011519802","759486","1.3428557915149222","724936","1.2983937040005662","1.0476593795866118"
"VN","Vietnam","2032","30","1491471","1.3270398656488147","762910","1.348909804663482","728561","1.3048862456552808","1.0471463611145806"
"VN","Vietnam","2032","31","1463071","1.3017708981768181","748207","1.3229132639732732","714864","1.2803542889533157","1.046642438281967"
"VN","Vietnam","2032","32","1453081","1.2928822719428306","742921","1.3135670275529208","710160","1.2719292086929634","1.0461318576095529"
"VN","Vietnam","2032","33","1439836","1.281097501725697","735965","1.3012680452335919","703871","1.2606653205642742","1.04559642320823"
"VN","Vietnam","2032","34","1462715","1.3014541463310425","747469","1.32160839782151","715246","1.2810384685152745","1.0450516325851524"
"VN","Vietnam","2032","35","1519069","1.3515952517154404","776065","1.3721693090353582","743004","1.3307543226536367","1.04449639571254"
"VN","Vietnam","2032","36","1571600","1.398334833767252","802675","1.4192187511741365","768925","1.3771800253382855","1.043892447247781"
"VN","Vietnam","2032","37","1626119","1.446843243542104","830263","1.4679974061806984","795856","1.425414684456386","1.043232695361975"
"VN","Vietnam","2032","38","1678564","1.493506306889599","856778","1.5148788777443851","821786","1.4718565065547984","1.0425804284813809"
"VN","Vietnam","2032","39","1721271","1.531504961601802","878298","1.5529286332808943","842973","1.5098033975998837","1.0419052567519955"
"VN","Vietnam","2032","40","1749653","1.5567579135310348","892513","1.5780623356485275","857140","1.5351771459094947","1.0412686375621252"
"VN","Vietnam","2032","41","1769819","1.5747006599409041","902530","1.5957735067084353","867289","1.5533544714967211","1.0406335143187564"
"VN","Vietnam","2032","42","1788502","1.5913239035774993","911693","1.6119747107038365","876809","1.5704052291664816","1.0397851755627507"
"VN","Vietnam","2032","43","1784092","1.5874000956003338","915232","1.6182320566538229","868860","1.5561682047214265","1.0533710839490826"
"VN","Vietnam","2032","44","1775154","1.5794474888656609","903597","1.59766008148341","871557","1.560998655712534","1.0367617952698447"
"VN","Vietnam","2032","45","1641402","1.460441329101066","837825","1.481367863957979","803577","1.4392433504194344","1.0426194378385643"
"VN","Vietnam","2032","46","1697648","1.5104863412288803","860268","1.5210495862398505","837380","1.4997860774688996","1.0273328715756287"
"VN","Vietnam","2032","47","1767932","1.5730216972078173","895592","1.583506350392808","872340","1.5624010447099523","1.0266547447096315"
"VN","Vietnam","2032","48","1787415","1.5903567427450325","902776","1.5962084620923565","884639","1.5844291191406648","1.0205021483339531"
"VN","Vietnam","2032","49","1717430","1.528087422726452","864627","1.5287567834695737","852803","1.5274093795214956","1.0138648667980765"
"VN","Vietnam","2032","50","1517674","1.350354047151235","761098","1.3457059869575267","756576","1.3550623986088874","1.0059769276318573"
"VN","Vietnam","2032","51","1456061","1.2955337340226387","728828","1.2886490347659307","727233","1.302507736602188","1.0021932448059976"
"VN","Vietnam","2032","52","1460977","1.2999077567019464","732666","1.295435045999626","728311","1.3044384841618522","1.0059795883901246"
"VN","Vietnam","2032","53","1411267","1.2556781661021943","707340","1.250655858791558","703927","1.260765619138802","1.0048485141214927"
"VN","Vietnam","2032","54","1353805","1.2045512150854385","676845","1.196737304187197","676960","1.212466482365648","0.9998301229023872"
"VN","Vietnam","2032","55","1349987","1.2011541405147312","674445","1.1924938370269915","675542","1.209926779174921","0.9983761187313298"
"VN","Vietnam","2032","56","1365441","1.2149043737299507","681086","1.2042358642815434","684355","1.2257112673412653","0.9952232394006035"
"VN","Vietnam","2032","57","1263355","1.124073112696632","634887","1.1225508895589047","628468","1.125615081008293","1.0102137260767454"
"VN","Vietnam","2032","58","1244859","1.1076162527543063","621550","1.0989695889273798","623309","1.1163750748299008","0.9971779647012958"
"VN","Vietnam","2032","59","1252236","1.1141799560303949","615706","1.0886367463922793","636530","1.1400544936483779","0.9672851240318603"
"VN","Vietnam","2032","60","1183126","1.0526891693406173","569350","1.0066741781929107","613776","1.099301033562482","0.9276185448763067"
"VN","Vietnam","2032","61","1174499","1.0450132755948103","567043","1.0025951453851631","607456","1.0879816230086075","0.9334717247010483"
"VN","Vietnam","2032","62","1124703","1.0007071662907419","536774","0.9490761839383884","587929","1.053007868279888","0.912991194514984"
"VN","Vietnam","2032","63","1102132","0.9806245654171349","522582","0.92398314813104","579550","1.0380006940661357","0.9017030454663101"
"VN","Vietnam","2032","64","1000053","0.8897995326504466","486422","0.8600482429172776","513631","0.9199367345248612","0.947026172485695"
"VN","Vietnam","2032","65","1002312","0.8918094832673213","479910","0.8485343020225867","522402","0.9356459987603096","0.918660342035444"
"VN","Vietnam","2032","66","1003099","0.8925097183870557","474906","0.8396866729935584","528193","0.9460179459940892","0.8991145282122255"
"VN","Vietnam","2032","67","1028075","0.9147321737244005","479140","0.8471728563086875","548935","0.9831678215808718","0.8728537987193383"
"VN","Vietnam","2032","68","976755","0.8690700817996515","450096","0.7958198312249343","526659","0.9432704814704115","0.8546250989729597"
"VN","Vietnam","2032","69","937718","0.8343368183065412","432244","0.7642555079982726","505474","0.9053271725172736","0.855126079679667"
"VN","Vietnam","2032","70","763941","0.6797183197015707","348398","0.6160064465338608","415543","0.7442566170551709","0.8384162409185091"
"VN","Vietnam","2032","71","886267","0.7885581688205658","396131","0.7004037040163975","490136","0.8778561093724433","0.8082062937633636"
"VN","Vietnam","2032","72","813755","0.7240404445484031","357439","0.6319919409486182","456316","0.8172829345414249","0.7833146328421532"
"VN","Vietnam","2032","73","729197","0.6488047631576603","307025","0.5428543770258688","422172","0.756129460814923","0.7272509782742579"
"VN","Vietnam","2032","74","677926","0.6031862690993244","291700","0.5157580710966402","386226","0.691748522243788","0.7552572845950298"
"VN","Vietnam","2032","75","578129","0.5143916512541535","244633","0.43253837575106047","333496","0.5973066680498318","0.7335410319763955"
"VN","Vietnam","2032","76","524302","0.4664989501233379","215659","0.38130911845947996","308643","0.5527938024651097","0.6987328402069705"
"VN","Vietnam","2032","77","511103","0.4547551085154899","211742","0.3743834264317613","299361","0.5361693137370934","0.7073132438761228"
"VN","Vietnam","2032","78","404768","0.3601432896375052","162253","0.2868813654770077","242515","0.4343555143153289","0.6690431519699812"
"VN","Vietnam","2032","79","386460","0.34385370314182506","149302","0.2639825558137489","237158","0.4247608810341414","0.62954654702772"
"VN","Vietnam","2032","80","282263","0.2511441748432463","106063","0.18753119058869708","176200","0.31558230056846365","0.6019466515323496"
"VN","Vietnam","2032","81","302723","0.26934850845159325","113254","0.20024567906746274","189469","0.339347689593679","0.597744222009933"
